Sno	Hospital Id	Hospital Name	State	District	Hospital Contact	Specialities Selected	Hospital Type	Empanelment Type	Submitted Date	Status Updated Date	Application Status	OnBoarded For Convergence Scheme	Upgraded Specialities	Current Specialities
3384	HOSP9P03724	Medhansh Hospital	UTTAR PRADESH	BAREILLY	7060790673	"M1,M7,M1,S7,M2,M3,S1,S14,S4,S5,S7,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"MC,SP,"	"M1, M7, S7, M2, M3, S1, S14, S4, S5, S8, S9, MC, SP"
3385	HOSP9P03736	SP CITY HOSPITAL	UTTAR PRADESH	BALLIA	9415319267	"M1,M7,M1,S7,S1,S3,S4,S7,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S7, S1, S3, S4"
3386	HOSP9P03746	CHHATRAPATI SHIVAJI SUBHARTI HOSPITAL	UTTAR PRADESH	MEERUT	9639010215	"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,S1,S10,S11,S12,S14,S16,S2,S3,S4,S5,S6,S7,S8,S9,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"MO,MR,NA,SC,SV,"	"M1, M2, S8, M7, S7, M3, S1, S10, S11, S12, S14, S16, S2, S3, S4, S5, S6, S9, MO, MR, NA, SC, SV"
3387	HOSP9P03752	PANNALAL SHYAMLAL HOSPITAL	UTTAR PRADESH	GHAZIABAD	9711941070	"M1,M7,M2,S1,S4,S5,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SE,SL,"	"M1, M7, M2, S1, S4, S5, S7, SE, SL"
3388	HOSP9P03778	Raj Scanning Ltd	UTTAR PRADESH	LUCKNOW	9838034547	"M5,M6,S15,S2,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M5, M6, S15, S2"
3389	HOSP9P03801	PRATIMA HOSPITAL AND TRAUMA CENTRE	UTTAR PRADESH	BHADOHI	9451660072	"M1,M1,M2,S8,M1,M7,S1,S16,S2,S4,S5,S6,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, S1, S16, S2, S4, S5, S6, S9"
3390	HOSP9P03803	Krishna Hospital and Nursing Home	UTTAR PRADESH	UNNAO	8808281001	"M1,M1,M7,M2,S1,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S4, S5"
3391	HOSP9P03813	saran nursing home 	UTTAR PRADESH	SULTANPUR	9451255599	"M1,M7,S1,S10,S11,S2,S4,S5,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S10, S11, S2, S4, S5"
3392	HOSP9P03818	Radheshyam Multispeciality Hospital	UTTAR PRADESH	MATHURA	9997025725	"S1,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SU,"	"S1, SU"
3393	HOSP9P03820	SHIV SHAKTI HOSPITAL	UTTAR PRADESH	HARDOI	9415563580	"S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S4, S5"
3394	HOSP9P03823	Shri  Ram Murti Smarak Hospital	UTTAR PRADESH	UNNAO	9458708293	"M1,M1,M7,M2,S1,S16,S2,S3,S4,S5,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S2, S3, S4, S5"
3395	HOSP9P03840	Saket Hospital	UTTAR PRADESH	SULTANPUR	6392209160	"S1,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"MG,SB,SE,SO,"	"S1, MG, SB, SE, SO"
3396	HOSP9P03844	Shree Balaji Hospital and Trauma Centre	UTTAR PRADESH	UNNAO	9935164758	"M1,M7,M2,S1,S5,S6,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S5, S6"
3397	HOSP9P03861	Anurag Matri Sadan	UTTAR PRADESH	VARANASI	9935277593	"S1,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S4, S5"
3398	HOSP9P03888	Karan Hospital Bijnor	UTTAR PRADESH	BIJNOR	9149012319	"S1,S4,S5,S6,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S4, S5, S6"
3399	HOSP9P03894	BANSAL NURSING HOME	UTTAR PRADESH	MORADABAD	9837092994	"SG,SO,SU,"		PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"SG, SO, SU"
3400	HOSP9P03920	jeevan jyoti eye and maternity hospital	UTTAR PRADESH	SAHARANPUR	9412314307	"S3,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S3, S4"
3401	HOSP9P03940	Get Well Hospital and ultrasound pvt ltd	UTTAR PRADESH	SHAMLI	9999946416	"S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SB,SG,SU,"	"S4, SB, SG, SU"
3402	HOSP9P03943	SARDAR PATEL HOSPITAL	UTTAR PRADESH	ALLAHABAD	8765954713	"M1,M2,S8,M1,M7,M2,M3,S1,S16,S2,S5,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, M3, S1, S16, S2, S5, S9"
3403	HOSP9P03944	Aryan Hospital	UTTAR PRADESH	GORAKHPUR	9721454411	"M1,M1,M2,S8,M1,M7,M2,S1,S12,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SN,SU,"	"M1, M2, S8, M7, S1, S12, S4, S5, SN, SU"
3404	HOSP9P03952	jeevan jyoti hospital	UTTAR PRADESH	ALLAHABAD	7705910028	"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M5,M6,S1,S10,S11,S12,S15,S16,S2,S3,S4,S5,S6,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, S7, M3, M5, M6, S1, S10, S11, S12, S15, S16, S2, S3, S4, S5, S6, S9"
3405	HOSP9P03953	PANCHSHEEL NURSING  DIAGNOSTIC CENTRE	UTTAR PRADESH	ALLAHABAD	7379232527	"M1,M7,M2,S1,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S4"
3406	HOSP9P03956	BOHRA SPECIALITY HOSPITAL AND TRAUMA CENTRE	UTTAR PRADESH	SHAMLI	9837783966	"S1,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S5"
3407	HOSP9P03959	jain hospital	UTTAR PRADESH	VARANASI	9335038565	"M2,M3,S14,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SG,"	"M2, M3, S14, S4, SG"
3408	HOSP9P03968	Centre For Sight MORADABAD	UTTAR PRADESH	MORADABAD	7460050182	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3409	HOSP9P03975	Rekha Dristi Eye Care	UTTAR PRADESH	SITAPUR	8887765899	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3410	HOSP9P03979	Saksham Nursing Home	UTTAR PRADESH	SITAPUR	9919992277	"S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S5
3411	HOSP9P03982	ABHISRI HOSPITAL 	UTTAR PRADESH	ALIGARH	9358085866	"M1,M7,M2,M3,S1,S4,S5,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M3, S1, S4, S5, S8, S9"
3412	HOSP9P03983	Raja Ram Hospital And Trauma Center	UTTAR PRADESH	KANPUR NAGAR	9839111510	"M1,M7,M2,S1,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S4, S5"
3413	HOSP9P03984	Sona Trauma and Maternity Center 	UTTAR PRADESH	SAHARANPUR	7902123166	"S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SG,SL,"	"S4, S5, SG, SL"
3414	HOSP9P03996	Pragati Nursing Home	UTTAR PRADESH	SITAPUR	8299332115	"S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SG,SO,"	"S5, SG, SO"
3415	HOSP9P03999	netra jyoti kendra	UTTAR PRADESH	AGRA	9837022020	"S3,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3416	HOSP9P04032	MADHU HOSPITAL	UTTAR PRADESH	HAPUR	9412218691	"M1,M1,M7,M2,S1,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"ER,ID,SU,"	"M1, M7, M2, S1, S4, S5, ER, ID, SU"
3417	HOSP9P04050	HIMANSHU HOSPITAL AND CLINIC PRIVATE LIMITED	UTTAR PRADESH	VARANASI	9914208683	"S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S7
3418	HOSP9P04052	renuka hospital 	UTTAR PRADESH	ALIGARH	9719014733	"S1,S4,S5,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S4, S5, S7"
3419	HOSP9P04054	vardan hospital	UTTAR PRADESH	ALIGARH	9897257674	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3420	HOSP9P04082	Vardhman Hospital and Research Centre	UTTAR PRADESH	MEERUT	9984189073	"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,S1,S4,S5,S6,S8,S9,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, S7, M3, S1, S4, S5, S6, S9"
3421	HOSP9P04112	HARI BANDHU HOSPITAL PVT LTD	UTTAR PRADESH	VARANASI	9415085373	"M1,M7,S1,S16,S4,S5,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S16, S4, S5"
3422	HOSP9P04122	P C hospital	UTTAR PRADESH	GORAKHPUR	9415339267	"M1,M7,M1,S7,S1,S2,S4,S5,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S7, S1, S2, S4, S5"
3423	HOSP9P04133	Buddha Super Specialty Hospital	UTTAR PRADESH	BIJNOR	7500331121	"M1,M7,M1,S7,S1,S16,S4,S5,S6,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S7, S1, S16, S4, S5, S6"
3424	HOSP9P04135	K K INTENSIVE CARE HOSPITAL  ALIGARH	UTTAR PRADESH	ALIGARH	7702035522	"M1,M1,M7,S12,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S12, S4"
3425	HOSP9P04139	FELIX HOSPITAL	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	7290047445	"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,S1,S12,S14,S16,S2,S3,S4,S5,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, S7, M3, S1, S12, S14, S16, S2, S3, S4, S5, S9"
3426	HOSP9P04170	VarshneyEyeCareCentre	UTTAR PRADESH	ALIGARH	9411801514	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3427	HOSP9P04208	Sun Beam Eye Hospital	UTTAR PRADESH	SULTANPUR	9415140719	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3428	HOSP9P04224	NAVIN HOSPITAL	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9999624102	"M1,M2,S8,M1,M7,M2,S1,S10,S11,S12,S16,S2,S3,S4,S5,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, S1, S10, S11, S12, S16, S2, S3, S4, S5, S9"
3429	HOSP9P04235	MAA DULESHWARI NETRALAYA PVT LTD	UTTAR PRADESH	GHAZIPUR	7703074002	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3430	HOSP9P04240	ASHIRWAD NURSING HOME	UTTAR PRADESH	CHANDAULI	9415866914	"M1,M7,S1,S2,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S2, S4"
3431	HOSP9P04255	ASHA SUPERSPECIALITY HOSPITAL AND RESEARCH CENTER	UTTAR PRADESH	UNNAO	9044996062	"M1,M7,S1,S16,S4,S5,"	Private(For Profit)	PMJAY and CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S16, S4, S5"
3432	HOSP9P04274	smt.saryu devi smarak trust and  chikitsalaya	UTTAR PRADESH	Raebareli	9305061855	"M1,M7,M2,S1,S16,S4,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SB,SE,SU,"	"M1, M7, M2, S1, S16, S4, SB, SE, SU"
3433	HOSP9P04288	Jagdish hospital 	UTTAR PRADESH	GORAKHPUR	9415322726	"S1,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"MG,"	"S1, S7, MG"
3434	HOSP9P04307	SUDHA SURGICAL HOSPITAL PVT LTD	UTTAR PRADESH	VARANASI	9119903341	"M1,M7,S1,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"MC,SN,SU,"	"M1, M7, S1, S5, MC, SN, SU"
3435	HOSP9P04316	ashirwad nursing home	UTTAR PRADESH	MORADABAD	9927054371	"S1,S4,S5,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S4, S5, S7"
3436	HOSP9P04331	s r medical institute research centre	UTTAR PRADESH	AGRA	9927495081	"M1,M1,M7,M2,M3,S1,S12,S2,S4,S5,S6,S7,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M3, S1, S12, S2, S4, S5, S6, S7"
3437	HOSP9P04357	UMAPREM NETRALAY	UTTAR PRADESH	VARANASI	9919008812	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3438	HOSP9P04366	AYODHYA PHACO CENTER	UTTAR PRADESH	FAIZABAD	8004502340	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3439	HOSP9P04375	Bhumi Hospital	UTTAR PRADESH	ALLAHABAD	9118431111	"M1,M7,S1,S4,S5,S6,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SU,"	"M1, M7, S1, S4, S5, S6, SU"
3440	HOSP9P04384	Sharma hospital 	UTTAR PRADESH	BASTI	9452147682	"M1,M7,S4,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S4"
3441	HOSP9P04385	Neelabh Hospital and Research Centre Pvt Ltd	UTTAR PRADESH	GORAKHPUR	9889137711	"M1,M7,M1,S7,S1,S10,S11,S2,S4,S5,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S7, S1, S10, S11, S2, S4, S5"
3442	HOSP9P04392	JAIN NURSING HOME	UTTAR PRADESH	BARABANKI	9415048611	"M1,M7,S1,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1"
3443	HOSP9P04406	Abeda Hospital and research center 	UTTAR PRADESH	DEORIA	8933033986	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3444	HOSP9P04423	SHIVALIK HOSPITAL 	UTTAR PRADESH	ALLAHABAD	6394238015	"M1,M7,S1,S16,S4,S5,S8,S9,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S16, S4, S5, S8, S9"
3445	HOSP9P04430	Rathi Hospital	UTTAR PRADESH	ALIGARH	9643588583	"M1,S4,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, S4"
3446	HOSP9P04525	Navin Hospital	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9891823006	"M1,M7,S1,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"ID,MP,SN,SU,"	"M1, M7, S1, S4, S5, ID, MP, SN, SU"
3447	HOSP9P04526	BHRC DR SHROFFS EYE CARE INSTUTUTE	UTTAR PRADESH	MATHURA	8171607676	"S3,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3448	HOSP9P04588	Javitri Devi Memorial Hospital	UTTAR PRADESH	AGRA	9412888696	"M1,M7,M2,M3,S1,S4,S5,S6,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"BM,SN,SP,SU,"	"M1, M7, M2, M3, S1, S4, S5, S6, BM, SN, SP, SU"
3449	HOSP9P04590	KRUSH DIVINE HOSPITAL	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9811364831	"M1,M1,M7,M2,S1,S10,S11,S16,S2,S3,S4,S5,S6,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S10, S11, S16, S2, S3, S4, S5, S6"
3450	HOSP9P04591	OM HOSPITAL AND RESEARCH CENTER	UTTAR PRADESH	FIROZABAD	9837169300	"M1,M7,M1,S7,M2,S1,S4,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S7, M2, S1, S4"
3451	HOSP9P04623	SARTHAK SURGICAL CENTRE	UTTAR PRADESH	VARANASI	9415273558	"M1,M7,S1,S5,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SU,"	"M1, M7, S1, S5, S8, S9, SU"
3452	HOSP9P04640	sheela hospital and Trauma centra Shahjahanpura	UTTAR PRADESH	SHAHJAHANPUR	9415119317	"S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SG,SL,"	"S4, S5, SG, SL"
3453	HOSP9P04641	SRAJAN HOSPITAL PVT LTD	UTTAR PRADESH	KHERI	9839980812	"S1,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S4"
3454	HOSP9P04651	Ajay Pratima Hospital	UTTAR PRADESH	BAREILLY	9456045530	"M1,M2,M3,M5,S1,S10,S11,S12,S14,S15,S2,S3,S4,S5,S7,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, M3, M5, S1, S10, S11, S12, S14, S15, S2, S3, S4, S5, S7, S8, S9"
3455	HOSP9P04658	Sewa polyclinic and diagnostic centre 	UTTAR PRADESH	RAMPUR	9219691236	"S1,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S4"
3456	HOSP9P04665	vidya hospital	UTTAR PRADESH	AZAMGARH	9889195020	"S1,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SU,"	"S1, S4, SU"
3457	HOSP9P04670	Kamla Hospital and Maternity Centre	UTTAR PRADESH	SHAHJAHANPUR	9415035391	"M1,M7,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S4"
3458	HOSP9P04680	H C MEMORIAL HOSPITAL 	UTTAR PRADESH	SHAHJAHANPUR	9415060564	"S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S5
3459	HOSP9P04692	JEEVAN JYOTI HOSPITAL 	UTTAR PRADESH	SULTANPUR	8795333464	"S1,S16,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"MG,SE,"	"S1, S16, S4, S5, MG, SE"
3460	HOSP9P04699	BADRI PRASAD SHUKLA MEMORIAL HOSPITAL PVT. LTD.	UTTAR PRADESH	BAHRAICH	9336028709	"M1,M7,M1,S7,M2,M3,S1,S16,S2,S4,S5,S6,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S7, M2, M3, S1, S16, S2, S4, S5, S6"
3461	HOSP9P04727	brajraj hospital and maternity centre	UTTAR PRADESH	HAMIRPUR	9454446337	"S1,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S4, S5"
3462	HOSP9P04746	DEEP EYE AND HEALTH CARE	UTTAR PRADESH	KANPUR NAGAR	9721522590	"S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3463	HOSP9P04747	PURUSHOTTAMDAS SAVITRIDEVI CANCER CARE AND RESEARCH CENTRE	UTTAR PRADESH	AGRA	9359815531	"M1,M2,S8,M1,M7,M1,S7,M3,M5,M6,S1,S10,S11,S14,S15,S16,S2,S3,S4,S5,S6,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, S7, M3, M5, M6, S1, S10, S11, S14, S15, S16, S2, S3, S4, S5, S6, S9"
3464	HOSP9P04754	Anubhav dental care hospital 	UTTAR PRADESH	FATEHPUR	9473597480	"S16,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S16
3465	HOSP9P04757	SAI HOSPITAL	UTTAR PRADESH	BAREILLY	9837316032	"M1,M2,S8,M1,M7,M1,S7,M2,S1,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, S7, S1, S4, S5"
3466	HOSP9P04823	V.P. HEALTH CARE CENTRE	UTTAR PRADESH	RAMPUR	8755555537	"M1,M7,S1,S16,S3,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S16, S3, S7"
3467	HOSP9P04827	S D HOSPITAL 	UTTAR PRADESH	KANPUR NAGAR	9935818100	"M1,M1,M7,M2,S1,S4,S5,S6,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SU,"	"M1, M7, M2, S1, S4, S5, S6, SU"
3468	HOSP9P04830	MAA CHANDRIKA DEVI HOSPITAL	UTTAR PRADESH	LUCKNOW	9415020266	"M1,M2,S8,M1,M7,M2,M3,S1,S2,S4,S5,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"BM,ER,ID,MO,SC,SE,SM,SN,SP,SS,ST,SU,"	"M1, M2, S8, M7, M3, S1, S2, S4, S5, BM, ER, ID, MO, SC, SE, SM, SN, SP, SS, ST, SU"
3469	HOSP9P04838	KNS MEMORIAL HOSPITAL PRIVATE LIMITED	UTTAR PRADESH	LUCKNOW	8935002651	"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,S1,S10,S11,S12,S14,S16,S2,S3,S4,S5,S6,S8,S9,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, S7, M3, S1, S10, S11, S12, S14, S16, S2, S3, S4, S5, S6, S9"
3470	HOSP9P04846	kilkari child and mother care centre	UTTAR PRADESH	LUCKNOW	9839014802	"M1,M2,S8,M1,M7,M2,M3,S1,S14,S2,S4,S5,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S8, M7, M3, S1, S14, S2, S4, S5, S7"
3471	HOSP9P04847	Sri Roop Kishore Gautam Manav seva Sansthan	UTTAR PRADESH	ETAH	9837602917	"M1,M1,M7,S1,S4,S5,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S4, S5"
3472	HOSP9P04849	Urmila Hospital	UTTAR PRADESH	LUCKNOW	9415027377	"M1,M1,M7,M1,S7,M2,S1,S16,S2,S4,S5,S7,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S7, M2, S1, S16, S2, S4, S5"
3473	HOSP9P04862	NIPUN HOSPITAL	UTTAR PRADESH	SHAHJAHANPUR	9956478964	"S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S5
3474	HOSP9P04884	Sahara a m hospital	UTTAR PRADESH	BHADOHI	9838620712	"S1,S2,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SB,SU,"	"S1, S2, S4, SB, SU"
3475	HOSP9P04894	Tathastu Institute of Medical sciences and hospital 	UTTAR PRADESH	BASTI	9794131548	"M1,M7,M2,S1,S16,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SU,"	"M1, M7, M2, S1, S16, S4, S5, SU"
3476	HOSP9P04951	VASUNDHARA HOSPITAL	UTTAR PRADESH	GHAZIABAD	9717133517	"ER,ID,MG,SB,SG,SL,SO,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, ID, MG, SB, SG, SL, SO, SU"
3477	HOSP9P04955	Javitri Hospital	UTTAR PRADESH	LUCKNOW	9936068274	"M1,M1,M7,M2,M3,S1,S2,S4,S5,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M3, S1, S2, S4, S5"
3478	HOSP9P04957	Jagmohan Lal eye and ENT clinic	UTTAR PRADESH	SHAHJAHANPUR	9453012560	"S2,S3,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S2, S3"
3479	HOSP9P04975	SAVITRI NURSING HOME	UTTAR PRADESH	DEORIA	8090730577	"M1,M7,M2,S1,S4,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S4"
3480	HOSP9P04982	jain eye care center	UTTAR PRADESH	MORADABAD	9319046112	"S3,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S3
3481	HOSP9P04988	Unnao Medical Center	UTTAR PRADESH	UNNAO	7084108114	"S1,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"ER,MG,MN,MP,SB,SL,SN,SO,SS,SU,"	"S1, ER, MG, MN, MP, SB, SL, SN, SO, SS, SU"
